trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1561,False,"{'a': 0.01, 'e': 0.21013607120076472}",20,0,-34.508037462232814,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
1562,False,"{'a': 0.01, 'e': 0.20992604016258565}",25,0,4.941161792180635,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
1563,False,"{'a': 0.01, 'e': 0.2097162190504642}",20,6,-71.89492736115389,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 2}",1
1564,False,"{'a': 0.01, 'e': 0.20950660765457932}",25,13,20.867684148620846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.01, 'e': 0.20929720576531952}",20,6,16.153490189935404,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1566,False,"{'a': 0.01, 'e': 0.20908801317328293}",20,11,16.844515604507656,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.01, 'e': 0.20887902966927693}",25,8,-1.223486400139123,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1568,False,"{'a': 0.01, 'e': 0.20867025504431805}",20,7,16.63927841972053,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1569,False,"{'a': 0.01, 'e': 0.20846168908963153}",20,0,16.485789777853523,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1570,False,"{'a': 0.01, 'e': 0.20825333159665155}",20,14,10.425950965039647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.01, 'e': 0.20804518235702046}",25,8,31.161869455661034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.01, 'e': 0.20783724116258911}",25,0,29.57666972934444,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1573,False,"{'a': 0.01, 'e': 0.2076295078054162}",20,8,13.204775579733328,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.01, 'e': 0.20742198207776844}",35,17,-44.68566481812871,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
1575,False,"{'a': 0.01, 'e': 0.20721466377212}",20,6,22.151772890023803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.01, 'e': 0.20700755268115265}",30,22,14.923864723958669,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.01, 'e': 0.20680064859775515}",30,17,10.88896852071031,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.01, 'e': 0.20659395131502356}",30,18,-40.54304779049933,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1579,False,"{'a': 0.01, 'e': 0.20638746062626045}",25,0,-18.12179811021497,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1580,False,"{'a': 0.01, 'e': 0.20618117632497523}",30,14,16.890627449256005,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.01, 'e': 0.20597509820488344}",25,2,-18.46342357515215,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
1582,False,"{'a': 0.01, 'e': 0.20576922605990708}",25,8,32.29152469399796,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.01, 'e': 0.2055635596841739}",30,20,19.419227032636744,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.01, 'e': 0.20535809887201756}",25,11,22.08995408082786,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.01, 'e': 0.20515284341797715}",25,16,17.335662169375045,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.01, 'e': 0.2049477931167973}",30,24,13.683732806038563,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.01, 'e': 0.20474294776342764}",30,22,2.1114757908693207,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1588,False,"{'a': 0.01, 'e': 0.2045383071530228}",20,0,7.735442685090021,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1589,False,"{'a': 0.01, 'e': 0.20433387108094214}",25,13,21.517958426074145,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.01, 'e': 0.20412963934274964}",20,4,-23.720356778588577,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1591,False,"{'a': 0.01, 'e': 0.20392561173421342}",25,9,-0.2841809042325265,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
1592,False,"{'a': 0.01, 'e': 0.203721788051306}",30,13,7.330146471548602,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1593,False,"{'a': 0.01, 'e': 0.20351816809020354}",25,11,-23.203754270064728,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
1594,False,"{'a': 0.01, 'e': 0.20331475164728618}",25,0,29.794715014121067,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1595,False,"{'a': 0.01, 'e': 0.20311153851913738}",25,13,-4.867947982027457,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1596,False,"{'a': 0.01, 'e': 0.20290852850254407}",20,10,-22.67288570371422,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1597,False,"{'a': 0.01, 'e': 0.2027057213944961}",20,0,9.797936658083774,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1598,False,"{'a': 0.01, 'e': 0.20250311699218648}",20,0,23.871072350418963,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1599,False,"{'a': 0.01, 'e': 0.2023007150930107}",25,19,11.726884584049438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.01, 'e': 0.2020985154945669}",20,5,16.799546332619006,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.01, 'e': 0.20189651799465538}",20,5,-18.20254752174548,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1602,False,"{'a': 0.01, 'e': 0.20169472239127875}",20,13,14.307222090985919,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.01, 'e': 0.20149312848264125}",35,15,23.77638347710796,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.01, 'e': 0.2012917360671491}",20,3,26.983933102048752,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.01, 'e': 0.20109054494340972}",20,10,18.510625433493935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.01, 'e': 0.20088955491023208}",20,4,-35.184966314935195,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1607,False,"{'a': 0.01, 'e': 0.20068876576662606}",30,3,36.33985588679899,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.01, 'e': 0.20048817731180257}",20,8,23.149344826836163,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.01, 'e': 0.20028778934517305}",25,4,34.13711948873891,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.01, 'e': 0.20008760166634962}",30,12,38.56203495190031,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.01, 'e': 0.1998876140751445}",20,0,28.19289187287817,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1612,False,"{'a': 0.01, 'e': 0.19968782637157012}",25,18,14.779357983908586,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.01, 'e': 0.19948823835583873}",20,12,2.1162341901384143,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.01, 'e': 0.19928884982836237}",25,6,-19.777495766683543,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 0}",1
1615,False,"{'a': 0.01, 'e': 0.1990896605897524}",20,0,3.5861810911309338,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1616,False,"{'a': 0.01, 'e': 0.19889067044081962}",25,11,29.434732867721102,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.01, 'e': 0.19869187918257386}",25,17,15.91309984296578,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1618,False,"{'a': 0.01, 'e': 0.19849328661622387}",20,12,16.535092068912313,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.01, 'e': 0.19829489254317698}",20,0,-26.632126597672908,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1620,False,"{'a': 0.01, 'e': 0.19809669676503922}",25,12,-26.918955686251568,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1621,False,"{'a': 0.01, 'e': 0.19789869908361465}",25,12,19.32915049615465,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.01, 'e': 0.19770089930090573}",25,8,-36.069466490042586,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1623,False,"{'a': 0.01, 'e': 0.19750329721911256}",20,8,10.498852336131575,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1624,False,"{'a': 0.01, 'e': 0.19730589264063308}",20,3,-36.19086827988243,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1625,False,"{'a': 0.01, 'e': 0.19710868536806264}",20,7,7.598478584411696,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.01, 'e': 0.19691167520419406}",20,14,13.586256269307318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.01, 'e': 0.19671486195201704}",30,4,31.286499502350754,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.01, 'e': 0.19651824541471838}",20,1,15.62370032338254,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.01, 'e': 0.1963218253956815}",20,2,-34.085624161693836,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1630,False,"{'a': 0.01, 'e': 0.19612560169848642}",20,7,20.170622472798517,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.01, 'e': 0.19592957412690934}",25,11,14.860923286892206,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1632,False,"{'a': 0.01, 'e': 0.19573374248492273}",20,0,-29.778798949212305,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1633,False,"{'a': 0.01, 'e': 0.1955381065766949}",30,23,13.549204372160752,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1634,False,"{'a': 0.01, 'e': 0.19534266620658997}",25,14,20.924771976785696,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1635,False,"{'a': 0.01, 'e': 0.1951474211791675}",20,10,9.18142179052671,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.01, 'e': 0.1949523712991825}",25,0,-32.88869145629562,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1637,False,"{'a': 0.01, 'e': 0.194757516371585}",25,15,-35.39221521987642,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
1638,False,"{'a': 0.01, 'e': 0.19456285620152014}",25,13,17.833964840048708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.01, 'e': 0.19436839059432767}",25,0,28.363323697951984,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1640,False,"{'a': 0.01, 'e': 0.19417411935554202}",20,0,-26.584649360263647,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1641,False,"{'a': 0.01, 'e': 0.19398004229089189}",25,13,-36.68979960907027,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1642,False,"{'a': 0.01, 'e': 0.1937861592063002}",20,8,10.08192647306631,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1643,False,"{'a': 0.01, 'e': 0.1935924699078839}",20,11,16.563309769722323,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.01, 'e': 0.19339897420195362}",20,12,14.373145775769531,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.01, 'e': 0.19320567189501364}",20,5,12.579298408485675,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1646,False,"{'a': 0.01, 'e': 0.19301256279376172}",20,8,-32.86364761172762,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1647,False,"{'a': 0.01, 'e': 0.1928196467050886}",20,2,-24.35862040143896,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1648,False,"{'a': 0.01, 'e': 0.19262692343607832}",20,11,6.481706051227046,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1649,False,"{'a': 0.01, 'e': 0.19243439279400748}",30,18,5.90554640494954,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1650,False,"{'a': 0.01, 'e': 0.1922420545863455}",25,7,-14.559460841335284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1651,False,"{'a': 0.01, 'e': 0.19204990862075408}",20,0,-4.689807782710421,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1652,False,"{'a': 0.01, 'e': 0.19185795470508735}",25,13,21.012943232156136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.01, 'e': 0.19166619264739126}",25,11,28.597898092327085,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.01, 'e': 0.19147462225590384}",20,15,-33.32138428110347,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1655,False,"{'a': 0.01, 'e': 0.19128324333905458}",30,5,30.166807531935767,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1656,False,"{'a': 0.01, 'e': 0.19109205570546464}",30,8,6.367407184938289,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1657,False,"{'a': 0.01, 'e': 0.19090105916394629}",20,0,-3.9279757107432767,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1658,False,"{'a': 0.01, 'e': 0.19071025352350304}",20,0,-12.992571728610724,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1659,False,"{'a': 0.01, 'e': 0.19051963859332918}",20,4,30.11800778415371,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.01, 'e': 0.19032921418280985}",25,18,4.580499528478367,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1661,False,"{'a': 0.01, 'e': 0.1901389801015205}",25,17,15.198841042091956,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.01, 'e': 0.18994893615922714}",25,12,23.384364964642266,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.01, 'e': 0.18975908216588572}",20,10,9.809762495188998,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1664,False,"{'a': 0.01, 'e': 0.18956941793164234}",20,0,14.42545093858107,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1665,False,"{'a': 0.01, 'e': 0.18937994326683263}",20,4,-4.738981492412974,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1666,False,"{'a': 0.01, 'e': 0.18919065798198204}",25,18,13.52094392260976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.01, 'e': 0.18900156188780515}",30,9,-0.8033879618678608,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
1668,False,"{'a': 0.01, 'e': 0.1888126547952059}",25,0,-7.954636157338999,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1669,False,"{'a': 0.01, 'e': 0.1886239365152772}",30,6,-12.440354224983412,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1670,False,"{'a': 0.01, 'e': 0.18843540685930069}",25,11,24.95564714045436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.01, 'e': 0.1882470656387468}",25,0,-36.286318000758705,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1672,False,"{'a': 0.01, 'e': 0.18805891266527416}",20,9,18.10405991406596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.01, 'e': 0.18787094775072993}",20,7,-5.573714709388627,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
1674,False,"{'a': 0.01, 'e': 0.18768317070714904}",20,4,0.9430473335069576,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1675,False,"{'a': 0.01, 'e': 0.18749558134675456}",30,21,13.982950639127218,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.01, 'e': 0.18730817948195702}",20,0,23.354896474270905,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1677,False,"{'a': 0.01, 'e': 0.1871209649253546}",20,8,11.272569946189394,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1678,False,"{'a': 0.01, 'e': 0.18693393748973264}",20,15,11.557526208864093,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.01, 'e': 0.1867470969880638}",30,6,38.327092897520586,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.01, 'e': 0.18656044323350748}",20,11,16.897406870259907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.01, 'e': 0.18637397603940997}",20,0,21.071313807549867,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1682,False,"{'a': 0.01, 'e': 0.186187695219304}",20,7,21.790520545279232,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.01, 'e': 0.1860016005869088}",30,0,15.586317083676022,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",1
1684,False,"{'a': 0.01, 'e': 0.18581569195612965}",20,10,22.40896521691749,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.01, 'e': 0.18562996914105798}",20,10,6.742076844796424,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1686,False,"{'a': 0.01, 'e': 0.18544443195597088}",25,12,23.159106976499572,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.01, 'e': 0.18525908021533122}",20,13,10.191659412408129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.01, 'e': 0.18507391373378718}",20,8,17.17726338900925,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.01, 'e': 0.18488893232617234}",25,0,-23.052231663881866,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
1690,False,"{'a': 0.01, 'e': 0.1847041358075052}",20,0,-0.03606919821113086,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1691,False,"{'a': 0.01, 'e': 0.18451952399298926}",20,5,-15.92504089531381,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1692,False,"{'a': 0.01, 'e': 0.1843350966980127}",25,1,-31.937780705709073,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 1}",1
1693,False,"{'a': 0.01, 'e': 0.1841508537381482}",25,0,1.6181587348241782,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
1694,False,"{'a': 0.01, 'e': 0.18396679492915277}",20,6,22.20817612647732,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.01, 'e': 0.18378292008696764}",20,8,24.327455113114308,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.01, 'e': 0.18359922902771786}",35,28,9.740822536730613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.01, 'e': 0.18341572156771246}",20,14,11.623283382720924,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.01, 'e': 0.18323239752344386}",20,8,23.380018462621912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.01, 'e': 0.18304925671158812}",20,2,-13.94027277159849,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1700,False,"{'a': 0.01, 'e': 0.18286629894900427}",25,13,1.2205755716876574,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1701,False,"{'a': 0.01, 'e': 0.18268352405273466}",25,12,-0.7195361946863237,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1702,False,"{'a': 0.01, 'e': 0.1825009318400043}",30,12,15.384154558571844,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1703,False,"{'a': 0.01, 'e': 0.182318522128221}",30,0,48.929699021088766,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1704,False,"{'a': 0.01, 'e': 0.182136294734975}",35,14,15.115225217593755,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1705,False,"{'a': 0.01, 'e': 0.18195424947803895}",25,9,-57.390642587949046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1706,False,"{'a': 0.01, 'e': 0.1817723861753675}",20,7,-35.318696314714934,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1707,False,"{'a': 0.01, 'e': 0.1815907046450974}",30,22,14.203209375659227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.01, 'e': 0.18140920470554706}",25,14,22.887279473239616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.01, 'e': 0.1812278861752166}",25,0,40.5479031927428,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1710,False,"{'a': 0.01, 'e': 0.18104674887278735}",35,28,15.67622766007104,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.01, 'e': 0.1808657926171221}",20,10,15.100324435143003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.01, 'e': 0.1806850172272645}",25,12,-23.918751315663975,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1713,False,"{'a': 0.01, 'e': 0.18050442252243923}",30,17,5.975115531776825,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1714,False,"{'a': 0.01, 'e': 0.18032400832205148}",30,0,31.432263983402546,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
1715,False,"{'a': 0.01, 'e': 0.1801437744456871}",20,2,-24.587264134480883,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1716,False,"{'a': 0.01, 'e': 0.17996372071311217}",20,2,6.32184940044438,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1717,False,"{'a': 0.01, 'e': 0.17978384694427296}",20,2,-23.37492917709758,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1718,False,"{'a': 0.01, 'e': 0.17960415295929566}",30,11,27.731447771078425,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.01, 'e': 0.17942463857848634}",20,7,20.26315230781662,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.01, 'e': 0.1792453036223305}",25,3,-24.894590746391,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 1}",1
1721,False,"{'a': 0.01, 'e': 0.17906614791149322}",30,12,15.622113268189558,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1722,False,"{'a': 0.01, 'e': 0.17888717126681877}",20,8,23.638102897134512,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1723,False,"{'a': 0.01, 'e': 0.17870837350933053}",20,12,14.441838214177203,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.01, 'e': 0.17852975446023064}",20,3,-35.13583873754499,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1725,False,"{'a': 0.01, 'e': 0.17835131394090015}",25,11,2.4169373885590586,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1726,False,"{'a': 0.01, 'e': 0.1781730517728984}",20,0,-8.141764183708172,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1727,False,"{'a': 0.01, 'e': 0.17799496777796334}",20,0,-22.151034305759996,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
1728,False,"{'a': 0.01, 'e': 0.17781706177801082}",20,7,15.477403815697388,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.01, 'e': 0.17763933359513495}",30,13,-6.622415487375395,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1730,False,"{'a': 0.01, 'e': 0.17746178305160745}",25,13,10.828244734423002,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1731,False,"{'a': 0.01, 'e': 0.17728440996987782}",25,9,29.93306269142062,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.01, 'e': 0.17710721417257289}",25,0,30.004523852416604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1733,False,"{'a': 0.01, 'e': 0.17693019548249692}",30,18,-28.811345142080654,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1734,False,"{'a': 0.01, 'e': 0.17675335372263115}",20,0,18.886637082572072,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1735,False,"{'a': 0.01, 'e': 0.17657668871613388}",20,10,19.313787233363918,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.01, 'e': 0.17640020028634}",25,11,-14.363515897588236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1737,False,"{'a': 0.01, 'e': 0.1762238882567611}",20,0,22.475766824554896,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1738,False,"{'a': 0.01, 'e': 0.17604775245108517}",25,16,14.20643509139275,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.01, 'e': 0.17587179269317638}",20,6,23.497044529328637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1740,False,"{'a': 0.01, 'e': 0.17569600880707487}",25,7,13.50932830791546,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.01, 'e': 0.17552040061699686}",20,13,9.707712527702498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.01, 'e': 0.1753449679473341}",20,2,-24.529381670708695,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
