trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1042,False,"{'a': 0.01, 'e': 0.353101403945268}",25,13,11.139264628982428,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1043,False,"{'a': 0.01, 'e': 0.3527484790331891}",25,9,-2.963181968192359,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
1044,False,"{'a': 0.01, 'e': 0.35239590686961875}",20,0,-25.67495025015423,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
1045,False,"{'a': 0.01, 'e': 0.3520436871019846}",20,7,-23.75848217913763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1046,False,"{'a': 0.01, 'e': 0.3516918193780669}",20,0,-0.11346380018709157,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1047,False,"{'a': 0.01, 'e': 0.3513403033459978}",25,0,-32.397404737747536,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1048,False,"{'a': 0.01, 'e': 0.35098913865426146}",25,11,-23.277658288791116,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1049,False,"{'a': 0.01, 'e': 0.35063832495169295}",20,13,0.7623565039942559,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1050,False,"{'a': 0.01, 'e': 0.3502878618874786}",30,3,-43.4881906843918,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 0}",1
1051,False,"{'a': 0.01, 'e': 0.3499377491111553}",20,10,8.040388331287463,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1052,False,"{'a': 0.01, 'e': 0.3495879862726104}",25,9,26.931470600573125,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.01, 'e': 0.3492385730220808}",20,0,18.671268193697962,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1054,False,"{'a': 0.01, 'e': 0.34888950901015336}",20,12,-8.080371885626414,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
1055,False,"{'a': 0.01, 'e': 0.348540793887764}",25,14,-22.395197288230776,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1056,False,"{'a': 0.01, 'e': 0.3481924273061976}",20,10,-55.37389469602153,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
1057,False,"{'a': 0.01, 'e': 0.3478444089170874}",20,6,13.399461191142866,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.01, 'e': 0.34749673837241524}",25,16,-32.13300753370318,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1059,False,"{'a': 0.01, 'e': 0.3471494153245103}",35,10,-11.57477465075246,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",1
1060,False,"{'a': 0.01, 'e': 0.34680243942604977}",20,13,-30.88588008043781,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
1061,False,"{'a': 0.01, 'e': 0.3464558103300574}",25,20,7.29168897073229,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.01, 'e': 0.3461095276899044}",25,12,17.926886178375764,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.01, 'e': 0.34576359115930777}",20,12,-47.83788151616766,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 1}",1
1064,False,"{'a': 0.01, 'e': 0.3454180003923312}",25,2,-95.94137260462531,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 2}",1
1065,False,"{'a': 0.01, 'e': 0.34507275504338375}",30,12,-23.48877807721637,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1066,False,"{'a': 0.01, 'e': 0.3447278547672202}",25,10,2.6431508952863854,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1067,False,"{'a': 0.01, 'e': 0.34438329921894}",20,0,22.319611468288073,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1068,False,"{'a': 0.01, 'e': 0.34403908805398786}",20,2,-51.030950733404076,"{0: 13, 1: 0, 2: 3, 3: 2, 4: 0}",1
1069,False,"{'a': 0.01, 'e': 0.34369522092815236}",30,18,4.828446936990326,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1070,False,"{'a': 0.01, 'e': 0.3433516974975665}",30,18,19.844663438718978,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1071,False,"{'a': 0.01, 'e': 0.34300851741870664}",20,6,-21.602734040363764,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
1072,False,"{'a': 0.01, 'e': 0.3426656803483929}",30,17,-28.130533230894972,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
1073,False,"{'a': 0.01, 'e': 0.34232318594378797}",20,13,-2.3564827749934545,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
1074,False,"{'a': 0.01, 'e': 0.3419810338623976}",30,19,9.220577924707039,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1075,False,"{'a': 0.01, 'e': 0.34163922376206945}",20,16,9.882122225683876,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.01, 'e': 0.3412977553009937}",20,8,3.0303974396652222,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1077,False,"{'a': 0.01, 'e': 0.34095662813770156}",20,0,-12.153356043125077,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1078,False,"{'a': 0.01, 'e': 0.3406158419310661}",20,12,9.235763790044466,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.01, 'e': 0.3402753963403008}",20,0,-7.306480339800094,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1080,False,"{'a': 0.01, 'e': 0.33993529102496034}",20,8,17.238708828542357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.01, 'e': 0.3395955256449391}",20,14,10.986689988591582,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1082,False,"{'a': 0.01, 'e': 0.33925609986047195}",20,0,-85.33726314027582,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
1083,False,"{'a': 0.01, 'e': 0.3389170133321328}",20,8,-1.4569851392069502,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1084,False,"{'a': 0.01, 'e': 0.3385782657208353}",20,0,-15.199787330391317,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1085,False,"{'a': 0.01, 'e': 0.3382398566878317}",30,23,13.569938501901877,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1086,False,"{'a': 0.01, 'e': 0.33790178589471304}",20,14,11.287087454207343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.01, 'e': 0.33756405300340836}",25,0,-10.337662601416326,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1088,False,"{'a': 0.01, 'e': 0.33722665767618487}",20,7,-59.071763149067834,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
1089,False,"{'a': 0.01, 'e': 0.33688959957564707}",25,12,-39.109430441219565,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
1090,False,"{'a': 0.01, 'e': 0.336552878364737}",20,4,0.7422244010492154,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1091,False,"{'a': 0.01, 'e': 0.3362164937067333}",25,15,14.139129178144216,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.01, 'e': 0.3358804452652514}",30,18,-23.454863323157518,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1093,False,"{'a': 0.01, 'e': 0.3355447327042427}",20,6,-86.0110556275927,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 2}",1
1094,False,"{'a': 0.01, 'e': 0.33520935568799465}",20,0,-6.337894993183626,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1095,False,"{'a': 0.01, 'e': 0.3348743138811302}",30,19,-52.66934842440907,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
1096,False,"{'a': 0.01, 'e': 0.3345396069486076}",20,8,4.629341094239987,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.01, 'e': 0.33420523455571977}",20,10,-0.36403515846829126,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1098,False,"{'a': 0.01, 'e': 0.3338711963680944}",30,15,-17.798866974570483,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
1099,False,"{'a': 0.01, 'e': 0.3335374920516932}",20,0,2.511114059617933,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1100,False,"{'a': 0.01, 'e': 0.33320412127281185}",20,0,23.848590023547747,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1101,False,"{'a': 0.01, 'e': 0.33287108369807955}",30,0,-10.716323420406507,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",1
1102,False,"{'a': 0.01, 'e': 0.3325383789944587}",20,7,-69.0600144669507,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
1103,False,"{'a': 0.01, 'e': 0.33220600682924445}",25,16,-5.36465665635749,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 0}",1
1104,False,"{'a': 0.01, 'e': 0.3318739668700649}",25,9,-21.10144456391364,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
1105,False,"{'a': 0.01, 'e': 0.3315422587848797}",20,6,-0.38739923903973317,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1106,False,"{'a': 0.01, 'e': 0.331210882241981}",20,9,-20.191345716213746,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
1107,False,"{'a': 0.01, 'e': 0.33087983690999206}",20,0,-25.421623887331698,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1108,False,"{'a': 0.01, 'e': 0.3305491224578677}",20,6,6.882804119014434,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1109,False,"{'a': 0.01, 'e': 0.3302187385548933}",25,0,21.527276730824514,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1110,False,"{'a': 0.01, 'e': 0.329888684870685}",20,0,-0.3447143897505043,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1111,False,"{'a': 0.01, 'e': 0.32955896107518906}",20,0,-34.2108025014168,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1112,False,"{'a': 0.01, 'e': 0.32922956683868165}",25,19,9.47596514534819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.01, 'e': 0.3289005018317685}",20,10,-4.630678506713636,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1114,False,"{'a': 0.01, 'e': 0.3285717657253846}",30,4,-23.74797732636341,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
1115,False,"{'a': 0.01, 'e': 0.32824335819079375}",30,21,2.8069502339093235,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.01, 'e': 0.32791527889958855}",20,10,13.38022913369853,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1117,False,"{'a': 0.01, 'e': 0.3275875275236895}",35,17,-18.024926898171387,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1118,False,"{'a': 0.01, 'e': 0.3272601037353453}",25,5,-48.43806148331628,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
1119,False,"{'a': 0.01, 'e': 0.3269330072071321}",25,13,-31.777474432121764,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1120,False,"{'a': 0.01, 'e': 0.3266062376119534}",25,11,24.874117660766437,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.01, 'e': 0.32627979462303947}",30,8,-20.5655708553053,"{0: 17, 1: 1, 2: 4, 3: 0, 4: 0}",1
1122,False,"{'a': 0.01, 'e': 0.32595367791394736}",20,13,3.060274010598963,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.01, 'e': 0.32562788715856034}",30,22,6.190422024731797,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.01, 'e': 0.3253024220310876}",20,16,7.007683228931692,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.01, 'e': 0.324977282206064}",30,13,-7.107982845516117,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1126,False,"{'a': 0.01, 'e': 0.32465246735834974}",25,19,10.940814016793032,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.01, 'e': 0.3243279771631298}",20,4,-69.83639965327647,"{0: 11, 1: 2, 2: 0, 3: 2, 4: 1}",1
1128,False,"{'a': 0.01, 'e': 0.32400381129591416}",20,3,-86.06842020086869,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 2}",1
1129,False,"{'a': 0.01, 'e': 0.3236799694325367}",20,7,-18.364460968429864,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
1130,False,"{'a': 0.01, 'e': 0.32335645124915574}",25,12,-11.045789706803106,"{0: 9, 1: 3, 2: 1, 3: 0, 4: 0}",1
1131,False,"{'a': 0.01, 'e': 0.3230332564222529}",30,19,20.421191396697928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.01, 'e': 0.3227103846286335}",35,8,-48.8152091932386,"{0: 22, 1: 0, 2: 4, 3: 0, 4: 1}",1
1133,False,"{'a': 0.01, 'e': 0.3223878355454255}",20,5,10.756999321522926,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.01, 'e': 0.32206560885008}",25,11,-29.268766257079587,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
1135,False,"{'a': 0.01, 'e': 0.32174370422037013}",20,0,-39.932605007327496,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1136,False,"{'a': 0.01, 'e': 0.32142212133439135}",30,20,12.535256693683197,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.01, 'e': 0.32110085987056064}",35,20,7.783683842724471,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1138,False,"{'a': 0.01, 'e': 0.3207799195076166}",25,0,24.41634302609249,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1139,False,"{'a': 0.01, 'e': 0.32045929992461875}",25,16,18.440061759926518,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.01, 'e': 0.3201390008009476}",20,10,-66.76351161265096,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
1141,False,"{'a': 0.01, 'e': 0.31981902181630384}",25,11,19.379665228840267,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.01, 'e': 0.31949936265070866}",20,4,16.594267423307592,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.01, 'e': 0.31918002298450265}",20,8,-26.204046218783965,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1144,False,"{'a': 0.01, 'e': 0.3188610024983463}",25,0,-22.967452341797387,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
1145,False,"{'a': 0.01, 'e': 0.31854230087321894}",20,7,27.29713071364191,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1146,False,"{'a': 0.01, 'e': 0.3182239177904191}",20,5,-6.191365677387356,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1147,False,"{'a': 0.01, 'e': 0.3179058529315635}",20,6,-35.26311177400653,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1148,False,"{'a': 0.01, 'e': 0.31758810597858733}",20,15,9.216680018271507,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1149,False,"{'a': 0.01, 'e': 0.3172706766137436}",35,11,6.109686592244549,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
1150,False,"{'a': 0.01, 'e': 0.31695356451960294}",25,0,20.643751833072177,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1151,False,"{'a': 0.01, 'e': 0.31663676937905316}",20,9,21.72764623288321,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1152,False,"{'a': 0.01, 'e': 0.3163202908752992}",25,19,3.530514891745405,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.01, 'e': 0.31600412869186245}",25,7,24.03908792394294,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.01, 'e': 0.3156882825125808}",20,6,21.97395206613614,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1155,False,"{'a': 0.01, 'e': 0.31537275202160797}",20,9,19.00220081483366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.01, 'e': 0.3150575369034133}",25,17,3.117777119995088,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1157,False,"{'a': 0.01, 'e': 0.3147426368427819}",30,22,14.47891723732671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1158,False,"{'a': 0.01, 'e': 0.31442805152481357}",20,15,8.606972831470133,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1159,False,"{'a': 0.01, 'e': 0.31411378063492296}",20,0,-37.062847881973795,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1160,False,"{'a': 0.01, 'e': 0.3137998238588391}",30,22,1.9689166700968685,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1161,False,"{'a': 0.01, 'e': 0.3134861808826053}",20,6,-6.420912740513627,"{0: 10, 1: 4, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.01, 'e': 0.3131728513925785}",20,7,15.501777878981116,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1163,False,"{'a': 0.01, 'e': 0.3128598350754292}",25,0,16.733924623493746,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1164,False,"{'a': 0.01, 'e': 0.312547131618141}",20,0,5.234434810319688,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1165,False,"{'a': 0.01, 'e': 0.31223474070801055}",25,15,11.783074028839712,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.01, 'e': 0.31192266203264674}",25,3,11.478647289246235,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1167,False,"{'a': 0.01, 'e': 0.31161089527997105}",25,14,-10.693825458703559,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1168,False,"{'a': 0.01, 'e': 0.3112994401382165}",35,6,25.592924871485625,"{0: 26, 1: 2, 2: 1, 3: 0, 4: 0}",1
1169,False,"{'a': 0.01, 'e': 0.3109882962959281}",25,7,-32.175862195382855,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
1170,False,"{'a': 0.01, 'e': 0.31067746344196184}",25,5,23.889707855569874,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.01, 'e': 0.31036694126548503}",25,2,-31.773568249256385,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 1}",1
1172,False,"{'a': 0.01, 'e': 0.31005672945597523}",20,15,0.5491721224579558,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.01, 'e': 0.3097468277032208}",25,8,-4.109600133984381,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1174,False,"{'a': 0.01, 'e': 0.30943723569731985}",25,14,-12.428787035956507,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1175,False,"{'a': 0.01, 'e': 0.3091279531286804}",35,16,23.766802284166825,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.01, 'e': 0.30881897968801986}",25,10,13.943641492000063,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.01, 'e': 0.3085103150663647}",20,0,-32.54799072607851,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
1178,False,"{'a': 0.01, 'e': 0.3082019589550503}",20,9,20.035125091860465,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.01, 'e': 0.3078939110457206}",25,18,-8.006117455968967,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1180,False,"{'a': 0.01, 'e': 0.3075861710303276}",20,2,-40.008270181085635,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 0}",1
1181,False,"{'a': 0.01, 'e': 0.30727873860113125}",20,10,-80.923680151088,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 2}",1
1182,False,"{'a': 0.01, 'e': 0.30697161345069907}",30,18,-56.31471074639188,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
1183,False,"{'a': 0.01, 'e': 0.306664795271906}",20,12,-34.37800496592574,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1184,False,"{'a': 0.01, 'e': 0.30635828375793367}",35,25,7.572367713347165,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.01, 'e': 0.3060520786022707}",25,5,-5.278332228029592,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1186,False,"{'a': 0.01, 'e': 0.30574617949871175}",25,11,-5.730325849092976,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1187,False,"{'a': 0.01, 'e': 0.3054405861413579}",20,0,18.873239525748847,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1188,False,"{'a': 0.01, 'e': 0.3051352982246155}",20,14,10.969952044869682,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1189,False,"{'a': 0.01, 'e': 0.30483031544319683}",20,10,3.8843942913970513,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1190,False,"{'a': 0.01, 'e': 0.304525637492119}",20,0,22.78738849370506,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1191,False,"{'a': 0.01, 'e': 0.3042212640667041}",20,8,-42.16838088534589,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
1192,False,"{'a': 0.01, 'e': 0.3039171948625785}",20,13,10.741366256399566,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1193,False,"{'a': 0.01, 'e': 0.30361342957567317}",25,14,-1.3838968204186441,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1194,False,"{'a': 0.01, 'e': 0.30330996790222264}",20,0,21.280397438900103,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1195,False,"{'a': 0.01, 'e': 0.3030068095387654}",20,7,-29.09465567547456,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1196,False,"{'a': 0.01, 'e': 0.30270395418214285}",20,8,4.80460662226862,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1197,False,"{'a': 0.01, 'e': 0.3024014015294998}",20,0,-9.2575200746367,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
1198,False,"{'a': 0.01, 'e': 0.3020991512782834}",20,1,-21.654307951073626,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1199,False,"{'a': 0.01, 'e': 0.3017972031262435}",30,15,11.934604900308564,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1200,False,"{'a': 0.01, 'e': 0.3014955567714318}",20,0,-14.696964550590621,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1201,False,"{'a': 0.01, 'e': 0.30119421191220214}",25,15,19.193167849325697,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1202,False,"{'a': 0.01, 'e': 0.30089316824720935}",35,22,18.09873639848353,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1203,False,"{'a': 0.01, 'e': 0.30059242547541}",20,13,13.885965340346152,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.01, 'e': 0.30029198329606105}",30,9,5.016187063115641,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1205,False,"{'a': 0.01, 'e': 0.2999918414087205}",25,0,-7.569576473646672,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1206,False,"{'a': 0.01, 'e': 0.2996919995132463}",30,3,-19.824901834320535,"{0: 22, 1: 0, 2: 5, 3: 0, 4: 0}",1
1207,False,"{'a': 0.01, 'e': 0.2993924573097967}",30,16,27.3054072403041,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.01, 'e': 0.29909321449882925}",30,10,-5.150328572696822,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1209,False,"{'a': 0.01, 'e': 0.29879427078110127}",30,15,18.10676164552845,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.01, 'e': 0.2984956258576689}",20,10,9.309163407640265,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.01, 'e': 0.2981972794298874}",25,3,-33.586506841813204,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1212,False,"{'a': 0.01, 'e': 0.2978992311994101}",25,13,-18.457821082489982,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1213,False,"{'a': 0.01, 'e': 0.29760148086818883}",20,1,-24.795050887573858,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 0}",1
1214,False,"{'a': 0.01, 'e': 0.2973040281384732}",35,9,15.635139700841625,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
1215,False,"{'a': 0.01, 'e': 0.2970068727128105}",20,2,-12.817991311042231,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1216,False,"{'a': 0.01, 'e': 0.29671001429404525}",20,0,10.230088491877611,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1217,False,"{'a': 0.01, 'e': 0.2964134525853191}",20,13,-8.558391912130649,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
1218,False,"{'a': 0.01, 'e': 0.29611718729007014}",35,18,-2.7719317568909814,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1219,False,"{'a': 0.01, 'e': 0.2958212181120332}",25,14,19.113775522534468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.01, 'e': 0.295525544755239}",30,3,-38.70341160897189,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 2}",1
1221,False,"{'a': 0.01, 'e': 0.2952301669240142}",20,9,-35.53007200149988,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1222,False,"{'a': 0.01, 'e': 0.2949350843229809}",20,5,21.742536619950673,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.01, 'e': 0.29464029665705654}",20,7,5.07327154842514,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
